Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_year1,shabby,euro_r
KIA,Rare,2007,Universal,265000.0,1400.0,Petrol,Manual,5400.0,15,q3,17667.0,39750.0,8417.64705882353
Dacia,Logan Mcv,2009,Microvan,176000.0,1500.0,Diesel,Manual,5100.0,13,q2,13538.0,22880.0,4576.0
Volkswagen,Caddy,2008,Minivan,165000.0,1600.0,Petrol,Manual,2900.0,14,q2,11786.0,23100.0,2627.0588235294117
Mercedes,E Class,2015,Sedan,158000.0,300.0,Diesel,Automatic,19000.0,7,q4,22571.0,11060.0,8240.78431372549
Skoda,Rare,2011,Hatchback,212820.0,1200.0,Petrol,Manual,5100.0,11,q4,19347.0,23410.2,4682.04
Volvo,XC90,2015,SUV,99500.0,2000.0,Diesel,Automatic,20500.0,7,q2,14214.0,6965.0,5599.313725490196
Audi,Q5,2009,Crossover,188000.0,2000.0,Petrol,Automatic,11000.0,13,q2,14462.0,24440.0,10542.745098039215
Opel,Vectra,1993,Sedan,228000.0,1798.0,Petrol,Manual,1600.0,29,q1,7862.0,66120.0,4148.705882352941
Hyundai,Tucson,2016,SUV,207000.0,2000.0,Diesel,Automatic,18750.0,6,q4,34500.0,12420.0,9132.35294117647
Toyota,Rav 4,2013,SUV,82000.0,2000.0,Petrol,Automatic,17450.0,9,q1,9111.0,7380.0,5050.235294117647
Toyota,Rav 4,2007,SUV,150000.0,2400.0,Petrol,Automatic,7800.0,15,q1,10000.0,22500.0,6882.35294117647
Skoda,Octavia,2010,Universal,234000.0,1400.0,Petrol,Manual,5500.0,12,q4,19500.0,28080.0,6056.470588235294
Skoda,Octavia,2010,Universal,160000.0,1400.0,Petrol,Manual,6700.0,12,q2,13333.0,19200.0,5044.705882352941
Audi,A6,2001,Universal,463480.0,2500.0,Diesel,Manual,1650.0,21,q4,22070.0,97330.8,6297.875294117647
Porsche,Cayenne,2012,SUV,180000.0,3000.0,Diesel,Automatic,31500.0,10,q3,18000.0,18000.0,22235.29411764706
Opel,Corsa,2012,Combi,130000.0,1300.0,Diesel,Manual,5500.0,10,q2,13000.0,13000.0,2803.921568627451
Seat,Ibiza,2011,Minivan,178000.0,1200.0,Diesel,Manual,4850.0,11,q3,16182.0,19580.0,3724.0392156862745
Mercedes,C Class,2004,Sedan,270000.0,1800.0,Metan/Propan,Manual,5800.0,18,q3,15000.0,48600.0,11054.117647058823
Opel,Astra,2008,Universal,211000.0,1300.0,Diesel,Manual,4650.0,14,q3,15071.0,29540.0,5386.705882352941
Dacia,Duster,2012,Crossover,210000.0,1597.0,Metan/Propan,Manual,7500.0,10,q4,21000.0,21000.0,6176.470588235294
Audi,A8,2014,Sedan,110000.0,3000.0,Diesel,Automatic,27000.0,8,q2,13750.0,8800.0,9317.64705882353
Volkswagen,Rare,2005,Minivan,100000.0,2500.0,Diesel,Manual,9299.0,17,q1,5882.0,17000.0,6199.333333333333
Mercedes,E Class,2013,Sedan,123460.0,2200.0,Diesel,Automatic,20500.0,9,q2,13718.0,11111.4,8932.69411764706
Nissan,Rare,1994,Hatchback,280000.0,1400.0,Petrol,Manual,750.0,28,q1,10000.0,78400.0,2305.8823529411766
Hyundai,Santa FE,2008,Crossover,220000.0,2200.0,Diesel,Automatic,9500.0,14,q3,15714.0,30800.0,11474.509803921568
Mercedes,M Class,2007,Crossover,200000.0,3500.0,Metan/Propan,Automatic,13000.0,15,q2,13333.0,30000.0,15294.117647058823
Land Rover,Range Rover,2007,SUV,335000.0,3600.0,Diesel,Automatic,7000.0,15,q4,22333.0,50250.0,13794.117647058823
BMW,5 Series,1995,Sedan,350000.0,200.0,Metan/Propan,Manual,2500.0,27,q2,12963.0,94500.0,9264.70588235294
Volvo,XC90,2020,SUV,1750.0,2000.0,Diesel,Automatic,62999.0,2,q1,875.0,35.0,86.46921568627451
Opel,Astra,2006,Crossover,200000.0,1400.0,Petrol,Manual,4500.0,16,q2,12500.0,32000.0,5647.058823529412
Opel,Astra,2005,Universal,224000.0,1600.0,Metan/Propan,Manual,3750.0,17,q2,13176.0,38080.0,5600.0
BMW,5 Series,2001,Sedan,111111.0,2500.0,Petrol,Automatic,4000.0,21,q1,5291.0,23333.31,3660.1270588235293
Renault,Clio,2007,Sedan,150000.0,1400.0,Diesel,Automatic,4500.0,15,q1,10000.0,22500.0,3970.5882352941176
KIA,Sportage,2011,Crossover,154300.0,200.0,Petrol,Automatic,9975.0,11,q2,14027.0,16973.0,6639.4382352941175
BMW,7 Series,2001,Sedan,300000.0,3500.0,Metan/Propan,Automatic,5200.0,21,q2,14286.0,63000.0,12847.058823529413
Volkswagen,Sharan,2011,Minivan,178236.0,1400.0,Petrol,Manual,11000.0,11,q3,16203.0,19605.96,8457.472941176471
Mazda,3,2008,Sedan,250000.0,1800.0,Petrol,Manual,2700.0,14,q3,17857.0,35000.0,3705.8823529411766
BMW,5 Series,1991,Sedan,300000.0,2500.0,Metan/Propan,Manual,4000.0,31,q1,9677.0,93000.0,14588.235294117647
Ssangyong,Rare,2006,SUV,217000.0,2699.0,Diesel,Manual,2800.0,16,q2,13562.0,34720.0,3812.392156862745
Ford,Focus,2004,Hatchback,307000.0,1600.0,Petrol,Automatic,3500.0,18,q3,17056.0,55260.0,7584.705882352941
Toyota,Camry,2018,Sedan,23000.0,2500.0,Hybrid,Automatic,18990.0,4,q1,5750.0,920.0,685.1294117647059
Dacia,Duster,2014,SUV,193000.0,1500.0,Diesel,Manual,8750.0,8,q4,24125.0,15440.0,5298.0392156862745
Mercedes,Rare,2002,Coupe,247000.0,2000.0,Petrol,Automatic,3600.0,20,q2,12350.0,49400.0,6974.117647058823
Volvo,Rare,2015,Universal,114000.0,2000.0,Diesel,Automatic,12500.0,7,q3,16286.0,7980.0,3911.764705882353
Mitsubishi,Rare,2000,Minivan,181000.0,2000.0,Petrol,Manual,4200.0,22,q1,8227.0,39820.0,6558.588235294118
Dacia,Logan Mcv,2009,Minivan,440000.0,1600.0,Metan/Propan,Manual,4200.0,13,q4,33846.0,57200.0,9421.176470588236
Volkswagen,Caddy,2003,Combi,50000.0,1900.0,Diesel,Manual,2650.0,19,q1,2632.0,9500.0,987.2549019607843
Mercedes,S Class,2016,Sedan,55000.0,2997.0,Diesel,Automatic,55000.0,6,q1,9167.0,3300.0,7117.64705882353
Ford,Focus,2015,Sedan,154000.0,1000.0,Petrol,Manual,6800.0,7,q4,22000.0,10780.0,2874.6666666666665
Audi,A8,2006,Sedan,193000.0,3200.0,Petrol,Automatic,10300.0,16,q2,12062.0,30880.0,12473.098039215687
Volkswagen,Golf,1990,Hatchback,255555.0,1600.0,Petrol,Manual,700.0,32,q1,7986.0,81777.6,2244.875294117647
Audi,A6,2015,Sedan,166456.0,2967.0,Diesel,Automatic,27500.0,7,q4,23779.0,11651.92,12565.796078431373
Alfa Romeo,Rare,2002,Sedan,240000.0,2400.0,Diesel,Manual,3700.0,20,q2,12000.0,48000.0,6964.705882352941
BMW,X5,2008,SUV,223656.0,2993.0,Diesel,Automatic,11000.0,14,q3,15975.0,31311.84,13507.068235294118
Skoda,Octavia,2011,Sedan,259000.0,1200.0,Petrol,Automatic,6600.0,11,q4,23545.0,28490.0,7373.882352941177
Dacia,Logan Mcv,2007,Universal,171711.0,1400.0,Petrol,Manual,2000.0,15,q2,11447.0,25756.65,2020.129411764706
Opel,Astra,2010,Universal,170000.0,1700.0,Diesel,Manual,3600.0,12,q2,14167.0,20400.0,2880.0
Seat,Rare,2013,Hatchback,136000.0,1400.0,Petrol,Manual,7600.0,9,q3,15111.0,12240.0,3648.0
Hyundai,Rare,2017,Hatchback,26500.0,1600.0,Hybrid,Automatic,13500.0,5,q1,5300.0,1325.0,701.4705882352941
Seat,Ibiza,2005,Hatchback,135000.0,1400.0,Diesel,Manual,3100.0,17,q1,7941.0,22950.0,2790.0
Volkswagen,Passat,2003,Universal,266000.0,1900.0,Diesel,Automatic,1300.0,19,q2,14000.0,50540.0,2576.549019607843
Mercedes,C Class,2002,Universal,266000.0,2200.0,Diesel,Manual,1700.0,20,q2,13300.0,53200.0,3546.6666666666665
Volkswagen,Golf,2011,Hatchback,170200.0,1400.0,Petrol,Manual,6850.0,11,q3,15473.0,18722.0,5029.243137254902
Dacia,Duster,2010,Crossover,57000.0,1500.0,Diesel,Manual,1950.0,12,q1,4750.0,6840.0,523.0588235294117
Nissan,Rare,1988,SUV,264000.0,3300.0,Diesel,Manual,3500.0,34,q1,7765.0,89760.0,12320.0
Mercedes,C Class,2012,Sedan,114000.0,2200.0,Diesel,Manual,13500.0,10,q2,11400.0,11400.0,6035.294117647059
Mercedes,C Class,2006,Sedan,170000.0,2200.0,Diesel,Automatic,1400.0,16,q2,10625.0,27200.0,1493.3333333333333
Mercedes,E Class,2006,Sedan,220000.0,2200.0,Diesel,Automatic,1700.0,16,q2,13750.0,35200.0,2346.6666666666665
Audi,Q5,2017,Crossover,138000.0,2000.0,Diesel,Automatic,23600.0,5,q4,27600.0,6900.0,6385.882352941177
Opel,Astra,2007,Hatchback,10000.0,1300.0,Diesel,Automatic,1550.0,15,q1,667.0,1500.0,91.17647058823529
Hyundai,Tucson,2016,Crossover,160000.0,2000.0,Petrol,Automatic,14600.0,6,q4,26667.0,9600.0,5496.470588235294
Mercedes,Vito,1999,Minivan,420000.0,2200.0,Diesel,Manual,3550.0,23,q3,18261.0,96600.0,13448.235294117647
Renault,Megane,2016,Universal,162000.0,1500.0,Diesel,Automatic,11000.0,6,q4,27000.0,9720.0,4192.941176470588
Skoda,Fabia,2012,Universal,211000.0,1200.0,Diesel,Manual,5500.0,10,q4,21100.0,21100.0,4550.980392156863
Seat,Ibiza,2011,Universal,172000.0,1200.0,Diesel,Manual,5200.0,11,q3,15636.0,18920.0,3858.1960784313724
Nissan,Rare,2014,SUV,135000.0,2500.0,Hybrid,Automatic,16900.0,8,q3,16875.0,10800.0,7157.64705882353
Audi,A4,2010,Sedan,200000.0,2000.0,Petrol,Automatic,10900.0,12,q3,16667.0,24000.0,10258.823529411764
Mini,Rare,2012,Hatchback,150000.0,1600.0,Petrol,Manual,6800.0,10,q3,15000.0,15000.0,4000.0
Hyundai,Rare,2007,Sedan,240000.0,2188.0,Diesel,Automatic,6000.0,15,q3,16000.0,36000.0,8470.588235294117
Toyota,Avensis,2012,Universal,215211.0,2000.0,Diesel,Manual,4500.0,10,q4,21521.0,21521.1,3797.8411764705884
BMW,Rare,2010,Crossover,215000.0,2000.0,Diesel,Manual,8700.0,12,q3,17917.0,25800.0,8802.35294117647
Opel,Astra,2013,Sedan,52000.0,1600.0,Petrol,Automatic,7800.0,9,q1,5778.0,4680.0,1431.5294117647059
Ford,Focus,2000,Universal,206000.0,1600.0,Petrol,Automatic,3000.0,22,q1,9364.0,45320.0,5331.764705882353
Renault,Megane,2011,Universal,170000.0,1461.0,Diesel,Automatic,6200.0,11,q3,15455.0,18700.0,4546.666666666667
Opel,Astra,2002,Cabriolet,160000.0,2200.0,Petrol,Manual,3800.0,20,q1,8000.0,32000.0,4768.6274509803925
Volvo,Rare,2005,Sedan,270452.0,2000.0,Diesel,Manual,2300.0,17,q3,15909.0,45976.84,4146.930666666666
Ford,Rare,2004,Pickup,190000.0,2800.0,Metan/Propan,Automatic,4500.0,18,q2,10556.0,34200.0,6035.294117647059
Renault,Scenic,1999,Universal,111111.0,1900.0,Diesel,Manual,700.0,23,q1,4831.0,25555.53,701.5243529411765
Fiat,Rare,2017,Hatchback,123000.0,1300.0,Diesel,Automatic,9990.0,5,q4,24600.0,6150.0,2409.3529411764707
Mercedes,GLC,2019,SUV,25000.0,3000.0,Diesel,Automatic,40000.0,3,q1,8333.0,750.0,1176.4705882352941
Mercedes,E Class,2008,Sedan,315000.0,2200.0,Diesel,Automatic,9100.0,14,q4,22500.0,44100.0,15737.64705882353
Honda,CR-V,2011,Crossover,135000.0,2000.0,Petrol,Automatic,9900.0,11,q2,12273.0,14850.0,5765.294117647059
Volkswagen,Golf,2006,Universal,151000.0,1390.0,Petrol,Manual,4000.0,16,q1,9438.0,24160.0,3789.8039215686276
BMW,3 Series,2010,Sedan,170000.0,3000.0,Petrol,Automatic,10000.0,12,q2,14167.0,20400.0,8000.0
Fiat,Rare,1996,Hatchback,23000.0,1800.0,Petrol,Manual,1300.0,26,q1,885.0,5980.0,304.8627450980392
Mercedes,E Class,2016,Sedan,98000.0,2200.0,Diesel,Automatic,36800.0,6,q3,16333.0,5880.0,8485.64705882353
Volvo,Rare,1996,Sedan,157000.0,1700.0,Petrol,Manual,1300.0,26,q1,6038.0,40820.0,2081.0196078431372
Opel,Astra,2010,Hatchback,93000.0,1400.0,Petrol,Manual,4650.0,12,q1,7750.0,11160.0,2035.0588235294117
Mercedes,A Class,2007,Coupe,150000.0,2000.0,Diesel,Manual,2000.0,15,q1,10000.0,22500.0,1764.7058823529412
Toyota,Corolla,2004,Universal,200000.0,1400.0,Diesel,Manual,5200.0,18,q2,11111.0,36000.0,7341.176470588235
Renault,Grand Scenic,2014,Minivan,181000.0,1500.0,Diesel,Manual,7999.0,8,q4,22625.0,14480.0,4542.177254901961
Nissan,Primera,2006,Sedan,180000.0,1800.0,Metan/Propan,Manual,3800.0,16,q2,11250.0,28800.0,4291.764705882353
BMW,Rare,2019,SUV,51000.0,3000.0,Diesel,Automatic,92000.0,3,q3,17000.0,1530.0,5520.0
Rare,Rare,2001,Sedan,300000.0,2400.0,Diesel,Manual,2499.0,21,q2,14286.0,63000.0,6174.0
Hyundai,Santa FE,2020,SUV,10000.0,2151.0,Diesel,Automatic,33099.0,2,q1,5000.0,200.0,259.6
Dacia,Logan Mcv,2016,Universal,88950.0,900.0,Petrol,Manual,6600.0,6,q3,14825.0,5337.0,1381.3411764705882
KIA,Sportage,2019,Crossover,90000.0,1995.0,Diesel,Automatic,19899.0,3,q4,30000.0,2700.0,2106.9529411764706
Toyota,Land Cruiser Prado,2012,SUV,187000.0,3000.0,Diesel,Automatic,24000.0,10,q3,18700.0,18700.0,17600.0
Toyota,Rav 4,2003,SUV,187000.0,2000.0,Petrol,Manual,4200.0,19,q1,9842.0,35530.0,5852.0
Opel,Astra,2012,Universal,187500.0,1300.0,Diesel,Manual,6400.0,10,q3,18750.0,18750.0,4705.882352941177
Nissan,Micra,2014,Hatchback,123850.0,1200.0,Petrol,Automatic,7000.0,8,q3,15481.0,9908.0,2719.843137254902
Renault,Rare,1991,Hatchback,240000.0,1721.0,Petrol,Manual,850.0,31,q1,7742.0,74400.0,2480.0
Skoda,Superb,2008,Sedan,286000.0,2000.0,Petrol,Manual,6300.0,14,q4,20429.0,40040.0,9892.235294117647
Hyundai,Rare,1993,Sedan,77777.0,1500.0,Petrol,Manual,700.0,29,q1,2682.0,22555.33,619.1659215686275
Renault,Grand Scenic,2012,Minivan,200000.0,1500.0,Diesel,Automatic,6800.0,10,q4,20000.0,20000.0,5333.333333333333
Rare,Rare,2008,Universal,148000.0,1600.0,Petrol,Manual,3300.0,14,q2,10571.0,20720.0,2681.4117647058824
Hyundai,Santa FE,2015,SUV,156000.0,1995.0,Diesel,Automatic,17299.0,7,q4,22286.0,10920.0,7408.042352941176
Honda,Civic,2004,Hatchback,277870.0,1400.0,Petrol,Manual,3600.0,18,q3,15437.0,50016.6,7061.167058823529
Hyundai,Rare,2000,Hatchback,215000.0,2000.0,Petrol,Manual,1350.0,22,q1,9773.0,47300.0,2504.1176470588234
Toyota,Corolla,2002,Hatchback,111111.0,1400.0,Metan/Propan,Manual,3400.0,20,q1,5556.0,22222.2,2962.96
Volkswagen,Passat,2015,Universal,175000.0,1598.0,Diesel,Automatic,15900.0,7,q4,25000.0,12250.0,7638.235294117647
Volkswagen,Passat,1999,Sedan,300000.0,2800.0,Petrol,Automatic,2200.0,23,q2,13043.0,69000.0,5952.941176470588
Peugeot,206,2006,Hatchback,245000.0,1400.0,Diesel,Manual,2550.0,16,q3,15312.0,39200.0,3920.0
Toyota,Avensis Verso,2004,Minivan,350000.0,2000.0,Diesel,Manual,3990.0,18,q4,19444.0,63000.0,9857.64705882353
Toyota,Camry,2012,Sedan,147000.0,2500.0,Metan/Propan,Automatic,11500.0,10,q3,14700.0,14700.0,6629.411764705882
Mitsubishi,Outlander,2009,Minivan,270000.0,3000.0,Metan/Propan,Automatic,9500.0,13,q4,20769.0,35100.0,13076.470588235294
Mazda,Rare,1993,Sedan,227000.0,1600.0,Petrol,Manual,705.0,29,q1,7828.0,65830.0,1820.0058823529412
Renault,Megane,2016,Universal,112000.0,1500.0,Diesel,Manual,8900.0,6,q3,18667.0,6720.0,2345.4117647058824
BMW,7 Series,2000,Sedan,435000.0,2800.0,Petrol,Automatic,4500.0,22,q4,19773.0,95700.0,16888.235294117647
Audi,100,1990,Sedan,300000.0,2300.0,Metan/Propan,Manual,1300.0,32,q1,9375.0,96000.0,4894.117647058823
Toyota,Land Cruiser Prado,2017,SUV,45000.0,2800.0,Diesel,Automatic,34999.0,5,q1,9000.0,2250.0,3088.1470588235293
Mercedes,Vito,2004,Universal,290000.0,2200.0,Diesel,Manual,7200.0,18,q3,16111.0,52200.0,14738.823529411764
Dacia,Logan Mcv,2011,Universal,193000.0,1500.0,Diesel,Manual,5250.0,11,q3,17545.0,21230.0,4370.882352941177
Lexus,RX Series,2010,SUV,150000.0,3500.0,Hybrid,Automatic,16000.0,12,q2,12500.0,18000.0,11294.117647058823
Rare,Rare,2019,Universal,20000.0,1500.0,Petrol,Automatic,12000.0,3,q1,6667.0,600.0,282.3529411764706
KIA,Sorento,2005,SUV,230000.0,2555.0,Diesel,Manual,6500.0,17,q2,13529.0,39100.0,9966.666666666666
Toyota,Rare,2001,Minivan,478000.0,200.0,Diesel,Manual,5000.0,21,q4,22762.0,100380.0,19682.352941176472
Toyota,Corolla,2003,Hatchback,270000.0,1400.0,Petrol,Manual,3750.0,19,q2,14211.0,51300.0,7544.117647058823
Mercedes,A Class,2001,Hatchback,143000.0,1600.0,Petrol,Automatic,2650.0,21,q1,6810.0,30030.0,3120.764705882353
Vaz,Rare,1995,Sedan,20000.0,1099.0,Petrol,Manual,450.0,27,q1,741.0,5400.0,95.29411764705883
Audi,100,1988,Sedan,180000.0,1800.0,Petrol,Manual,1200.0,34,q1,5294.0,61200.0,2880.0
Volkswagen,Rare,2009,Microvan,220000.0,1900.0,Diesel,Automatic,5800.0,13,q3,16923.0,28600.0,6505.098039215686
Dacia,Logan Mcv,2007,Universal,285238.0,1500.0,Diesel,Manual,2900.0,15,q4,19016.0,42785.7,4865.824705882353
Renault,Laguna,1996,Hatchback,185236.0,2200.0,Diesel,Manual,1500.0,26,q1,7124.0,48161.36,2833.021176470588
Ford,Mondeo,2009,Sedan,55000.0,2000.0,Petrol,Manual,8500.0,13,q1,4231.0,7150.0,2383.3333333333335
Toyota,Prius,2010,Hatchback,210000.0,1798.0,Hybrid,Automatic,8250.0,12,q3,17500.0,25200.0,8152.941176470588
Renault,Scenic,2015,Hatchback,240000.0,1461.0,Diesel,Manual,7990.0,7,q4,34286.0,16800.0,5264.0
Mercedes,Rare,2017,Coupe,67300.0,2000.0,Petrol,Automatic,16400.0,5,q2,13460.0,3365.0,2164.156862745098
Toyota,Land Cruiser Prado,2005,SUV,265846.0,3000.0,Diesel,Automatic,13500.0,17,q3,15638.0,45193.82,23926.14
Mercedes,E Class,2016,Sedan,28200.0,2000.0,Petrol,Automatic,25200.0,6,q1,4700.0,1692.0,1672.0941176470587
Nissan,Rare,1991,Hatchback,280000.0,1600.0,Metan/Propan,Manual,400.0,31,q1,9032.0,86800.0,1361.5686274509803
Mercedes,S Class,2002,Sedan,370000.0,3200.0,Diesel,Automatic,8000.0,20,q3,18500.0,74000.0,23215.686274509804
Ford,Fiesta,2014,Sedan,70000.0,1600.0,Petrol,Automatic,6500.0,8,q1,8750.0,5600.0,1427.450980392157
Volkswagen,Passat,2000,Universal,111111.0,1900.0,Diesel,Automatic,3400.0,22,q1,5050.0,24444.42,3259.256
Dacia,Logan,2006,Sedan,175000.0,1400.0,Petrol,Manual,16509.0,16,q2,10938.0,28000.0,18127.529411764706
Audi,A6,2015,Universal,207848.0,2000.0,Diesel,Automatic,18700.0,7,q4,29693.0,14549.36,10669.530666666667
Opel,Zafira,2005,Minivan,267000.0,1600.0,Metan/Propan,Manual,4000.0,17,q3,15706.0,45390.0,7120.0
Toyota,Rav 4,2003,Crossover,186000.0,1800.0,Metan/Propan,Manual,1650.0,19,q1,9789.0,35340.0,2286.705882352941
Mazda,323,1995,Sedan,520000.0,1500.0,Petrol,Manual,1500.0,27,q4,19259.0,140400.0,8258.823529411764
BMW,5 Series,2001,Sedan,229000.0,2171.0,Petrol,Manual,3500.0,21,q2,10905.0,48090.0,6600.588235294118
Audi,Q5,2016,Crossover,82000.0,200.0,Petrol,Automatic,19900.0,6,q2,13667.0,4920.0,3839.529411764706
Volkswagen,Jetta,2012,Sedan,163059.0,1400.0,Hybrid,Automatic,8500.0,10,q3,16306.0,16305.9,5435.3
Volkswagen,Touran,2009,Minivan,123000.0,1600.0,Petrol,Manual,4900.0,13,q1,9462.0,15990.0,3072.5882352941176
BMW,5 Series,2003,Sedan,190000.0,2500.0,Diesel,Automatic,3999.0,19,q1,10000.0,36100.0,5661.329411764706
Renault,Kadjar,2016,Crossover,20000.0,1200.0,Petrol,Automatic,9999.0,6,q1,3333.0,1200.0,470.54117647058825
Nissan,Rare,2007,SUV,123000.0,2500.0,Diesel,Manual,7999.0,15,q1,8200.0,18450.0,5787.511764705882
Volvo,XC90,2016,SUV,40000.0,2000.0,Diesel,Automatic,19599.0,6,q1,6667.0,2400.0,1844.6117647058823
Volvo,Rare,2008,Universal,190000.0,2450.0,Diesel,Automatic,4799.0,14,q2,13571.0,26600.0,5006.01568627451
Skoda,Fabia,2012,Hatchback,163000.0,1400.0,Petrol,Manual,2950.0,10,q3,16300.0,16300.0,1885.686274509804
Volkswagen,Golf,2002,Hatchback,210000.0,1378.0,Petrol,Manual,3500.0,20,q2,10500.0,42000.0,5764.705882352941
Dacia,Duster,2010,Hatchback,153900.0,1500.0,Diesel,Manual,6800.0,12,q2,12825.0,18468.0,4924.8
Mercedes,C Class,2000,Sedan,300000.0,2200.0,Diesel,Manual,3100.0,22,q2,13636.0,66000.0,8023.529411764706
Volvo,XC60,2015,SUV,163000.0,1969.0,Diesel,Automatic,20900.0,7,q4,23286.0,11410.0,9351.725490196079
Volkswagen,Sharan,2011,Microvan,181236.0,1400.0,Petrol,Manual,10299.0,11,q3,16476.0,19935.96,8051.782432941176
Opel,Zafira,2005,Minivan,210124.0,1589.0,Metan/Propan,Manual,4900.0,17,q2,12360.0,35721.08,6864.050666666667
Mercedes,E Class,2012,Sedan,162000.0,2000.0,Petrol,Automatic,16500.0,10,q3,16200.0,16200.0,10482.35294117647
Mercedes,Rare,2008,Crossover,388640.0,3200.0,Diesel,Automatic,19500.0,14,q4,27760.0,54409.6,41607.34117647059
Toyota,Camry,2007,Sedan,96000.0,2400.0,Petrol,Automatic,8000.0,15,q1,6400.0,14400.0,4517.64705882353
Toyota,Corolla Verso,2008,Microvan,216000.0,2200.0,Diesel,Manual,7500.0,14,q3,15429.0,30240.0,8894.117647058823
Volkswagen,Caddy,2010,Combi,200000.0,1400.0,Petrol,Manual,6500.0,12,q3,16667.0,24000.0,6117.64705882353
Peugeot,Rare,2007,Minivan,150000.0,1600.0,Diesel,Manual,1900.0,15,q1,10000.0,22500.0,1676.4705882352941
Renault,Scenic,2004,Universal,177000.0,1500.0,Diesel,Manual,2800.0,18,q1,9833.0,31860.0,3498.3529411764707
Toyota,Auris,2014,Hatchback,78000.0,1400.0,Diesel,Manual,9800.0,8,q1,9750.0,6240.0,2398.1176470588234
Mercedes,GLK Class,2013,Crossover,198000.0,2200.0,Diesel,Automatic,18500.0,9,q4,22000.0,17820.0,12928.235294117647
Mercedes,Series (W124),1995,Hatchback,200000.0,2000.0,Metan/Propan,Manual,6000.0,27,q1,7407.0,54000.0,12705.882352941177
Renault,Rare,2008,Microvan,350536.0,1998.0,Diesel,Manual,6555.0,14,q4,25038.0,49075.04,12615.172047058822
Chevrolet,Rare,2005,Microvan,174000.0,1600.0,Metan/Propan,Manual,2750.0,17,q1,10235.0,29580.0,3190.0
Mitsubishi,Rare,1995,Minivan,123456.0,1800.0,Petrol,Manual,1550.0,27,q1,4572.0,33333.12,2026.130823529412
Volvo,XC60,2010,Crossover,264000.0,2400.0,Diesel,Automatic,10000.0,12,q4,22000.0,31680.0,12423.529411764706
Mercedes,Vito,2010,Microvan,185311.0,2200.0,Diesel,Manual,7200.0,12,q3,15443.0,22237.32,6278.772705882353
Mercedes,E Class,2002,Sedan,274000.0,3224.0,Diesel,Automatic,3400.0,20,q2,13700.0,54800.0,7306.666666666667
Dacia,Logan,2005,Sedan,135000.0,1400.0,Petrol,Manual,2950.0,17,q1,7941.0,22950.0,2655.0
Smart,Rare,2004,Hatchback,210000.0,1100.0,Petrol,Manual,2900.0,18,q2,11667.0,37800.0,4298.823529411765
KIA,Sportage,2012,Crossover,156000.0,1600.0,Petrol,Manual,10600.0,10,q3,15600.0,15600.0,6484.705882352941
Mitsubishi,Outlander,2011,Crossover,190000.0,2400.0,Petrol,Automatic,10950.0,11,q3,17273.0,20900.0,8974.70588235294
KIA,Sportage,2009,Crossover,214343.0,2000.0,Petrol,Manual,7200.0,13,q3,16488.0,27864.59,7867.6489411764705
Toyota,Camry,2013,Sedan,150000.0,2500.0,Hybrid,Automatic,13000.0,9,q3,16667.0,13500.0,6882.35294117647
Nissan,Qashqai,2011,Crossover,179000.0,1500.0,Diesel,Manual,8750.0,11,q3,16273.0,19690.0,6756.3725490196075
Citroen,Berlingo,2000,Minivan,26000.0,1900.0,Diesel,Manual,1800.0,22,q1,1182.0,5720.0,403.7647058823529
Hyundai,Rare,2007,Hatchback,175000.0,1100.0,Metan/Propan,Manual,1900.0,15,q2,11667.0,26250.0,1955.8823529411766
Opel,Zafira,2003,Minivan,230000.0,1800.0,Metan/Propan,Automatic,3700.0,19,q2,12105.0,43700.0,6340.78431372549
Mercedes,C Class,2012,Sedan,204256.0,2000.0,Diesel,Manual,7800.0,10,q4,20426.0,20425.6,6247.830588235294
Audi,A4,2009,Combi,334000.0,2000.0,Diesel,Automatic,6200.0,13,q4,25692.0,43420.0,10557.019607843138
Honda,Civic,2015,Sedan,96000.0,1500.0,Petrol,Automatic,12000.0,7,q2,13714.0,6720.0,3162.3529411764707
Peugeot,307,2004,Sedan,150000.0,1600.0,Petrol,Manual,2800.0,18,q1,8333.0,27000.0,2964.705882352941
Hyundai,Rare,2006,Sedan,124700.0,2000.0,Diesel,Automatic,6180.0,16,q1,7794.0,19952.0,4835.425882352941
Volkswagen,Touran,2008,Minivan,302565.0,1600.0,Metan/Propan,Manual,6300.0,14,q4,21612.0,42359.1,10465.189411764706
Hyundai,ix35,2012,SUV,180000.0,2000.0,Diesel,Manual,11300.0,10,q3,18000.0,18000.0,7976.470588235294
Dacia,Logan,2006,Universal,240000.0,1600.0,Metan/Propan,Manual,2699.0,16,q3,15000.0,38400.0,4064.3764705882354
Volkswagen,Golf,2003,Hatchback,230000.0,1800.0,Metan/Propan,Manual,3400.0,19,q2,12105.0,43700.0,5826.666666666667
Volkswagen,Golf,1997,Hatchback,269665.0,1600.0,Petrol,Manual,900.0,25,q2,10787.0,67416.25,2379.3970588235293
Mitsubishi,Rare,1999,Hatchback,212000.0,1834.0,Petrol,Manual,1900.0,23,q1,9217.0,48760.0,3633.098039215686
Jaguar,Rare,2014,Sedan,156466.0,2200.0,Diesel,Automatic,100000.0,8,q4,19558.0,12517.28,49087.37254901961
