Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year1,shabby,euro_r,Style_Cabriolet,Style_Combi,Style_Coupe,Style_Crossover,Style_Hatchback,Style_Microvan,Style_Minivan,Style_Pickup,Style_Roadster,Style_SUV,Style_Sedan,Style_Universal,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Metan/Propan,Fuel_type_Petrol,Fuel_type_Plug-in Hybrid,Transmission_Automatic,Transmission_Manual,km_year_q1,km_year_q2,km_year_q3,km_year_q4
2012,187000.0,1300.0,4600.0,10,18700.0,18700.0,3373.3333333333335,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2005,190000.0,1500.0,3200.0,17,11176.0,32300.0,4053.3333333333335,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2005,400000.0,2700.0,5500.0,17,23529.0,68000.0,14666.666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2010,225550.0,2000.0,9650.0,12,18796.0,27066.0,10242.623529411765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2003,220000.0,1400.0,2000.0,19,11579.0,41800.0,3278.4313725490197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2003,90000.0,1500.0,1000.0,19,4737.0,17100.0,670.5882352941177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2013,165000.0,1500.0,7500.0,9,18333.0,14850.0,4367.64705882353,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2018,36000.0,1500.0,18499.0,4,9000.0,1440.0,1044.649411764706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2015,102000.0,1800.0,12500.0,7,14571.0,7140.0,3500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2004,2899.0,2500.0,6100.0,18,161.0,521.82,124.82752941176473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2003,208367.0,2000.0,4600.0,19,10967.0,39589.73,7141.676784313726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,168000.0,1400.0,7999.0,11,15273.0,18480.0,5796.9223529411765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,2500.0,1800.0,18999.0,3,833.0,75.0,55.879411764705885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2004,190000.0,1896.0,6300.0,18,10556.0,34200.0,8449.411764705883,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2011,210000.0,1400.0,6400.0,11,19091.0,23100.0,5797.64705882353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2014,160000.0,2000.0,12200.0,8,20000.0,12800.0,6123.921568627451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2004,180000.0,1500.0,3300.0,18,10000.0,32400.0,4192.941176470588,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1984,100000.0,2400.0,1000.0,38,2632.0,38000.0,1490.1960784313726,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2007,202000.0,2700.0,14600.0,15,13467.0,30300.0,17348.235294117647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,170000.0,1422.0,8200.0,5,34000.0,8500.0,2733.3333333333335,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2013,198000.0,1400.0,8400.0,9,22000.0,17820.0,5870.117647058823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2004,183454.0,1300.0,2500.0,18,10192.0,33021.72,3237.423529411765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2013,104000.0,2979.0,30900.0,9,11556.0,9360.0,11342.117647058823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2006,119000.0,1600.0,5700.0,16,7438.0,19040.0,4256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2007,283000.0,1300.0,3499.0,15,18867.0,42450.0,5824.805882352941,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2017,146000.0,1800.0,11900.0,5,29200.0,7300.0,3406.6666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2009,202000.0,1990.0,7100.0,13,15538.0,26260.0,7311.607843137255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,141000.0,1500.0,9000.0,6,23500.0,8460.0,2985.8823529411766,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2013,220000.0,1500.0,5000.0,9,24444.0,19800.0,3882.3529411764707,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2008,232012.0,1500.0,3700.0,14,16572.0,32481.68,4713.028078431373,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2018,38999.0,2000.0,24800.0,4,9750.0,1559.96,1517.137568627451,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2014,219000.0,1500.0,10999.0,8,27375.0,17520.0,7556.96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2007,300000.0,2200.0,9200.0,15,20000.0,45000.0,16235.29411764706,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1994,300000.0,200.0,18000.0,28,10714.0,84000.0,59294.117647058825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2011,121000.0,1800.0,7900.0,11,11000.0,13310.0,4123.490196078431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2004,250000.0,1500.0,4000.0,18,13889.0,45000.0,7058.823529411765,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2014,200000.0,1390.0,8600.0,8,25000.0,16000.0,5396.078431372549,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2013,143000.0,2000.0,17850.0,9,15889.0,12870.0,9009.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2013,174000.0,2000.0,9650.0,9,19333.0,15660.0,5926.235294117647,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2009,200000.0,1400.0,4800.0,13,15385.0,26000.0,4894.117647058823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2007,137660.0,1500.0,6600.0,15,9177.0,20649.0,5344.447058823529,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2011,213548.0,1300.0,5650.0,11,19413.0,23490.28,5204.709098039216,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2006,193096.0,1500.0,3700.0,16,12068.0,30895.36,4482.856156862745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1992,400000.0,2000.0,1600.0,30,13333.0,120000.0,7529.411764705882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2016,150425.0,1500.0,14990.0,6,25071.0,9025.5,5305.578235294118,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,105000.0,2000.0,15000.0,4,26250.0,4200.0,2470.5882352941176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2000,191000.0,1800.0,3850.0,22,8682.0,42020.0,6344.196078431372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1998,129448.0,1600.0,2399.0,24,5394.0,31067.52,2922.7835482352943,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2015,168000.0,1600.0,18650.0,7,24000.0,11760.0,8600.941176470587,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1994,180000.0,1600.0,2400.0,28,6429.0,50400.0,4743.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2015,150000.0,1400.0,11000.0,7,21429.0,10500.0,4529.411764705882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2007,223000.0,2700.0,15000.0,15,14867.0,33450.0,19676.470588235294,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2011,141000.0,1400.0,9800.0,11,12818.0,15510.0,5960.705882352941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2003,250000.0,1922.0,4600.0,19,13158.0,47500.0,8568.627450980392,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2006,250000.0,2200.0,9999.0,16,15625.0,40000.0,15684.70588235294,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2011,176000.0,1300.0,6000.0,11,16000.0,19360.0,4555.294117647059,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2014,167000.0,1500.0,8600.0,8,20875.0,13360.0,4505.725490196079,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2008,387000.0,300.0,12000.0,14,27643.0,54180.0,25496.470588235294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2011,180000.0,2999.0,22000.0,11,16364.0,19800.0,17082.352941176472,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2006,170000.0,2000.0,2000.0,16,10625.0,27200.0,2133.3333333333335,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2013,178500.0,2200.0,15700.0,9,19833.0,16065.0,9891.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2012,265000.0,1800.0,8999.0,10,26500.0,26500.0,9351.901960784313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2002,331200.0,2200.0,6399.0,20,16560.0,66240.0,16622.343529411766,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2017,120000.0,1999.0,23900.0,5,24000.0,6000.0,5623.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2013,110000.0,1400.0,8000.0,9,12222.0,9900.0,3105.8823529411766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2010,190000.0,2000.0,12000.0,12,15833.0,22800.0,10729.411764705883,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2014,144947.0,1496.0,7499.0,8,18118.0,11595.76,3410.062911372549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2012,180000.0,1500.0,7499.0,10,18000.0,18000.0,5293.411764705882,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2012,157000.0,3000.0,17499.0,10,15700.0,15700.0,10773.894117647058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2016,151130.0,1500.0,12499.0,6,25188.0,9067.8,4444.644399999999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2006,170000.0,2000.0,2900.0,16,10625.0,27200.0,3093.3333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2011,155000.0,1600.0,9300.0,11,14091.0,17050.0,6218.235294117647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2011,116000.0,1400.0,7300.0,11,10545.0,12760.0,3652.8627450980393,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2007,185000.0,1500.0,3400.0,15,12333.0,27750.0,3700.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2015,124000.0,1600.0,13000.0,7,17714.0,8680.0,4425.098039215686,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2015,222000.0,2000.0,17500.0,7,31714.0,15540.0,10664.70588235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2016,133494.0,2494.0,21500.0,6,22249.0,8009.64,6753.225882352941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2001,250830.0,4000.0,4700.0,21,11944.0,52674.3,9708.596470588236,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2016,150000.0,1596.0,3200.0,6,25000.0,9000.0,1129.4117647058824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2011,190000.0,1200.0,5100.0,11,17273.0,20900.0,4180.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2012,124000.0,1600.0,9999.0,10,12400.0,12400.0,4862.2588235294115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1997,300000.0,1800.0,2700.0,25,12000.0,75000.0,7941.176470588235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2012,200000.0,1300.0,6000.0,10,20000.0,20000.0,4705.882352941177,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2006,240000.0,1600.0,2700.0,16,15000.0,38400.0,4065.8823529411766,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2015,75000.0,2000.0,19000.0,7,10714.0,5250.0,3911.764705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2009,192000.0,200.0,11000.0,13,14769.0,24960.0,10767.058823529413,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2011,130000.0,1400.0,4700.0,11,11818.0,14300.0,2635.6862745098038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2015,180000.0,2000.0,26500.0,7,25714.0,12600.0,13094.117647058823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2014,210000.0,1500.0,7199.0,8,26250.0,16800.0,4742.870588235294,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2017,77000.0,2000.0,33000.0,5,15400.0,3850.0,4982.35294117647,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2012,180000.0,2200.0,16750.0,10,18000.0,18000.0,11823.529411764706,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012,196000.0,1600.0,9950.0,10,19600.0,19600.0,7647.843137254902,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2015,159000.0,1996.0,20500.0,7,22714.0,11130.0,8947.64705882353,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2013,172000.0,1461.0,6299.0,9,19111.0,15480.0,3823.863529411765,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019,19000.0,2500.0,30000.0,3,6333.0,570.0,670.5882352941177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2015,155000.0,1996.0,27800.0,7,22143.0,10850.0,11828.627450980392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,64000.0,1798.0,16000.0,6,10667.0,3840.0,2409.4117647058824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2011,174000.0,1461.0,4550.0,11,15818.0,19140.0,3415.176470588235,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2010,187000.0,1400.0,6500.0,12,15583.0,22440.0,5720.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2007,235000.0,1500.0,5400.0,15,15667.0,35250.0,7464.705882352941,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2017,92000.0,2993.0,45000.0,5,18400.0,4600.0,8117.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2014,180000.0,1600.0,5800.0,8,22500.0,14400.0,3275.294117647059,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2011,125000.0,1300.0,3750.0,11,11364.0,13750.0,2022.0588235294117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2013,192000.0,2200.0,17500.0,9,21333.0,17280.0,11858.823529411764,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1995,300000.0,2000.0,2500.0,27,11111.0,81000.0,7941.176470588235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2007,240000.0,1400.0,3750.0,15,16000.0,36000.0,5294.117647058823,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2015,161000.0,2000.0,18000.0,7,23000.0,11270.0,7955.294117647059,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2014,230000.0,2200.0,13000.0,8,28750.0,18400.0,9380.392156862745,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2015,152000.0,1600.0,10300.0,7,21714.0,10640.0,4297.725490196079,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2006,312000.0,2500.0,7800.0,16,19500.0,49920.0,15269.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2002,251000.0,2499.0,4650.0,20,12550.0,50200.0,9154.117647058823,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2019,50000.0,2200.0,37000.0,3,16667.0,1500.0,2176.470588235294,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,180000.0,1400.0,5300.0,13,13846.0,23400.0,4863.529411764706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2007,226000.0,1400.0,5500.0,15,15067.0,33900.0,7311.764705882353,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2004,200000.0,1800.0,6500.0,18,11111.0,36000.0,9176.470588235294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,163500.0,200.0,14200.0,10,16350.0,16350.0,9104.70588235294,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2013,133000.0,1798.0,10000.0,9,14778.0,11970.0,4694.117647058823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2013,131000.0,1400.0,8500.0,9,14556.0,11790.0,3930.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2006,368000.0,1300.0,3650.0,16,23000.0,58880.0,8427.921568627451,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2006,180000.0,300.0,6000.0,16,11250.0,28800.0,6776.470588235294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2011,160000.0,1200.0,4999.0,11,14545.0,17600.0,3450.2901960784316,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2016,161024.0,2200.0,26950.0,6,26837.0,9661.44,10210.816,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2006,195000.0,1400.0,5400.0,16,12188.0,31200.0,6607.058823529412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2015,124000.0,2000.0,11499.0,7,17714.0,8680.0,3914.1694117647057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2003,330000.0,1400.0,4100.0,19,17368.0,62700.0,10081.176470588236,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2005,21548.0,1400.0,2200.0,17,1268.0,3663.16,316.0373333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2004,200000.0,1399.0,4200.0,18,11111.0,36000.0,5929.411764705882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2014,131000.0,2200.0,19900.0,8,16375.0,10480.0,8178.509803921569,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1998,268000.0,1800.0,2650.0,24,11167.0,64320.0,6684.235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2014,128200.0,2200.0,17999.0,8,16025.0,10256.0,7239.127215686274,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2006,162000.0,2900.0,8490.0,16,10125.0,25920.0,8629.835294117647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2012,211856.0,200.0,6000.0,10,21186.0,21185.6,4984.847058823529,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1998,98000.0,1000.0,900.0,24,4083.0,23520.0,830.1176470588235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2015,73179.0,2500.0,14000.0,7,10454.0,5122.53,2812.369411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,88000.0,3000.0,14800.0,10,8800.0,8800.0,5107.450980392156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2014,150300.0,2000.0,13200.0,8,18788.0,12024.0,6224.1882352941175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1996,460000.0,2200.0,1300.0,26,17692.0,119600.0,6097.254901960784,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2015,139000.0,1461.0,12800.0,7,19857.0,9730.0,4884.078431372549,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2006,360000.0,1300.0,2999.0,16,22500.0,57600.0,6774.211764705882,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2010,203000.0,2000.0,8250.0,12,16917.0,24360.0,7881.176470588235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1996,325000.0,1997.0,2200.0,26,12500.0,84500.0,7290.196078431372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2014,202300.0,1598.0,13199.0,8,25288.0,16184.0,8376.965333333334,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2005,230000.0,4300.0,10000.0,17,13529.0,39100.0,15333.333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,162200.0,1461.0,5899.0,10,16220.0,16220.0,3752.2266666666665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2018,146600.0,1600.0,12700.0,4,36650.0,5864.0,2920.5019607843137,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2010,97000.0,1598.0,7700.0,12,8083.0,11640.0,3514.823529411765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2014,191000.0,1800.0,9700.0,8,23875.0,15280.0,5812.392156862745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018,60000.0,2500.0,20000.0,4,15000.0,2400.0,1882.3529411764705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2013,190000.0,1500.0,8500.0,9,21111.0,17100.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2015,184000.0,1500.0,10999.0,7,26286.0,12880.0,5555.573333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2006,294000.0,2400.0,8500.0,16,18375.0,47040.0,15680.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2010,164000.0,1400.0,7650.0,12,13667.0,19680.0,5904.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2011,122841.0,1800.0,11600.0,11,11167.0,13512.51,6146.867294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2008,172000.0,1399.0,4999.0,14,12286.0,24080.0,4720.6243137254905,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2017,100000.0,2000.0,37000.0,5,20000.0,5000.0,7254.901960784314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2009,235000.0,1400.0,6200.0,13,18077.0,30550.0,7427.843137254902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2012,256000.0,1300.0,4490.0,10,25600.0,25600.0,4507.607843137255,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2004,314000.0,3000.0,5650.0,18,17444.0,56520.0,12523.058823529413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2014,194000.0,1991.0,10000.0,8,24250.0,15520.0,6086.274509803921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
